72.58,10.3,1.107,1707806022
62.72,2.04,0.88,1707806023
66.14,4.8,0.764,1707806024
60.97,4.31,0.098,1707806025
80.65,0.51,1.804,1707806026
83.58,10.42,0.562,1707806027
79.6,12.66,1.678,1707806028
72.83,9.56,0.738,1707806029
57.53,7.48,1.541,1707806030
75.03,9.55,0.487,1707806031
61.68,12.54,0.837,1707806032
69.52,3.73,0.473,1707806033
52.28,8.02,0.726,1707806034
75.5,1.48,0.643,1707806035
59.44,12.36,1.825,1707806036
78.02,3.59,0.492,1707806037
62.02,6.97,0.563,1707806038
65.49,8.02,1.249,1707806039
91.52,2.98,0.421,1707806040
71.05,11.23,0.38,1707806041
69.54,10.51,0.897,1707806042
63.59,10.83,0.0,1707806043
70.66,6.97,1.748,1707806044
77.13,10.76,1.853,1707806045
72.41,10.01,0.11,1707806046
77.1,11.89,1.698,1707806047
57.38,13.08,1.83,1707806048
65.82,8.3,0.3,1707806049
64.56,7.72,0.78,1707806050
75.15,7.84,0.205,1707806051
52.57,11.04,1.794,1707806052
64.09,6.27,0.727,1707806053
54.23,4.86,1.615,1707806054
79.92,9.26,0.037,1707806055
58.45,6.92,1.662,1707806056
76.42,0.43,0.179,1707806057
62.33,11.04,1.426,1707806058
83.61,10.02,1.755,1707806059
65.56,7.42,0.945,1707806060
43.77,7.79,0.632,1707806061
83.76,10.33,0.219,1707806062
54.24,8.14,1.916,1707806063
72.74,6.23,1.925,1707806064
82.96,5.52,1.879,1707806065
69.2,0.32,0.726,1707806066
56.59,6.95,1.679,1707806067
65.57,9.1,1.994,1707806068
79.3,10.25,0.316,1707806069
83.14,9.28,1.118,1707806070
53.28,6.3,0.704,1707806071
44.93,0.22,0.359,1707806072
69.56,1.0,1.911,1707806073
82.92,12.31,1.407,1707806074
78.84,6.86,1.969,1707806075
73.9,6.38,1.005,1707806076
58.75,11.88,1.625,1707806077
53.97,11.37,0.843,1707806078
67.0,13.42,1.664,1707806079
69.89,7.25,1.444,1707806080
79.3,8.46,0.252,1707806081
68.06,4.06,1.747,1707806082
63.28,6.23,0.331,1707806083
73.1,8.2,0.702,1707806084
67.29,1.45,1.376,1707806085
62.31,1.09,0.459,1707806086
71.98,10.51,1.531,1707806087
60.11,7.01,1.635,1707806088
71.13,13.91,1.067,1707806089
79.84,4.79,1.98,1707806090
70.04,3.65,0.052,1707806091
66.94,6.84,1.441,1707806092
69.1,11.38,1.316,1707806093
59.21,4.54,1.808,1707806094
71.73,8.4,0.221,1707806095
57.16,6.65,1.68,1707806096
79.67,1.62,0.883,1707806097
76.49,6.32,1.749,1707806098
97.17,1.99,1.912,1707806099
81.48,8.57,0.355,1707806100
76.19,0.29,0.837,1707806101
70.35,7.89,0.13,1707806102
77.38,3.31,0.887,1707806103
64.65,4.0,0.31,1707806104
79.26,5.8,0.113,1707806105
66.51,9.76,1.064,1707806106
73.21,1.14,0.795,1707806107
91.03,3.56,1.943,1707806108
65.7,3.08,0.691,1707806109
86.49,9.87,0.443,1707806110
69.96,0.2,1.357,1707806111
61.19,11.66,0.238,1707806112
85.81,2.85,1.451,1707806113
67.21,2.26,1.059,1707806114
80.97,12.08,0.954,1707806115
67.46,10.15,0.181,1707806116
60.65,2.71,0.791,1707806117
57.07,3.11,0.92,1707806118
78.83,6.62,0.821,1707806119
72.62,11.36,0.61,1707806120
78.12,1.57,0.591,1707806121
69.17,1.57,0.721,1707806122
94.45,10.34,0.875,1707806123
64.61,7.71,0.725,1707806124
58.35,6.1,1.162,1707806125
56.91,10.29,0.002,1707806126
59.64,0.54,0.1,1707806127
78.33,2.13,1.538,1707806128
63.36,13.65,1.796,1707806129
54.15,3.06,0.469,1707806130
76.4,13.01,1.277,1707806131
75.08,2.37,0.446,1707806132
76.09,11.9,1.989,1707806133
68.2,10.9,1.966,1707806134
73.78,3.27,1.118,1707806135
87.07,7.77,1.255,1707806136
64.51,13.98,0.998,1707806137
78.34,9.06,1.26,1707806138
62.65,8.31,0.877,1707806139
70.83,5.51,0.855,1707806140
68.06,8.48,1.693,1707806141
81.12,7.2,1.979,1707806142
86.02,1.25,1.619,1707806143
83.7,3.39,1.673,1707806144
71.9,9.26,1.162,1707806145
61.7,11.26,0.271,1707806146
58.78,10.31,1.886,1707806147
77.85,1.76,1.605,1707806148
73.17,6.87,0.464,1707806149
73.02,13.06,1.939,1707806150
90.87,12.32,0.61,1707806151
65.37,0.66,1.552,1707806152
71.36,9.65,0.502,1707806153
68.46,13.46,1.706,1707806154
71.68,12.82,0.289,1707806155
71.37,1.9,1.422,1707806156
63.07,0.87,0.881,1707806157
52.19,13.18,1.91,1707806158
83.0,10.38,0.64,1707806159
84.76,0.31,1.848,1707806160
71.34,4.67,1.644,1707806161
72.95,3.06,0.914,1707806162
77.25,8.94,0.818,1707806163
74.99,1.54,0.185,1707806164
79.37,4.81,0.664,1707806165
71.8,3.33,1.019,1707806166
66.38,3.2,1.776,1707806167
66.87,8.83,0.372,1707806168
78.84,0.52,1.791,1707806169
73.26,4.43,0.089,1707806170
70.48,6.26,0.708,1707806171
94.21,12.44,1.293,1707806172
71.31,4.18,0.424,1707806173
71.48,1.71,1.357,1707806174
70.74,5.5,1.802,1707806175
61.55,12.68,1.841,1707806176
58.24,4.09,1.733,1707806177
67.81,9.36,0.126,1707806178
70.02,3.57,0.186,1707806179
71.8,2.21,0.025,1707806180
62.24,12.03,1.876,1707806181
79.41,9.9,0.385,1707806182
52.15,0.16,0.006,1707806183
64.53,8.49,0.769,1707806184
68.02,3.84,1.176,1707806185
69.67,3.75,1.917,1707806186
68.31,7.14,0.624,1707806187
81.45,8.77,0.453,1707806188
68.4,12.04,1.718,1707806189
87.99,3.63,1.596,1707806190
61.74,0.24,1.082,1707806191
70.65,12.75,0.922,1707806192
51.0,7.39,0.33,1707806193
80.32,5.64,0.563,1707806194
70.04,9.42,1.533,1707806195
65.51,12.42,1.38,1707806196
76.75,7.7,1.065,1707806197
63.45,8.75,1.264,1707806198
61.7,13.1,0.277,1707806199
73.2,7.26,1.434,1707806200
63.82,7.45,1.598,1707806201
56.84,10.05,1.739,1707806202
50.66,13.47,1.596,1707806203
67.75,5.84,1.582,1707806204
79.33,9.46,0.381,1707806205
58.81,7.02,1.771,1707806206
65.97,9.26,1.807,1707806207
77.62,12.28,1.606,1707806208
84.79,6.09,0.681,1707806209
66.19,0.86,0.75,1707806210
47.92,11.84,1.886,1707806211
79.09,12.42,1.453,1707806212
70.62,7.09,0.33,1707806213
52.27,10.42,0.824,1707806214
55.12,1.51,0.709,1707806215
66.34,10.42,1.65,1707806216
66.1,11.75,1.425,1707806217
61.56,12.1,1.19,1707806218
64.53,7.98,0.476,1707806219
68.15,6.82,1.85,1707806220
79.57,12.7,0.884,1707806221
75.45,10.62,1.611,1707806222
63.53,8.86,0.777,1707806223
44.71,5.55,1.733,1707806224
78.38,9.96,0.067,1707806225
59.34,7.28,1.364,1707806226
62.38,13.52,0.074,1707806227
79.36,10.17,0.079,1707806228
65.5,0.04,0.896,1707806229
70.46,6.04,0.488,1707806230
76.92,11.22,0.321,1707806231
67.52,11.57,1.598,1707806232
72.43,11.08,1.482,1707806233
65.42,9.45,0.425,1707806234
59.24,13.61,0.315,1707806235
84.71,12.53,0.233,1707806236
51.54,11.58,1.978,1707806237
79.66,4.84,1.979,1707806238
73.34,9.33,0.611,1707806239
69.22,12.29,1.33,1707806240
83.0,3.47,1.905,1707806241
51.67,10.25,0.474,1707806242
60.69,7.84,1.636,1707806243
64.06,13.4,0.504,1707806244
81.67,8.17,0.905,1707806245
72.14,8.98,0.649,1707806246
78.2,8.33,1.884,1707806247
70.43,6.93,0.687,1707806248
71.62,3.07,1.294,1707806249
78.74,10.85,0.199,1707806250
82.69,9.27,0.185,1707806251
67.4,13.41,1.997,1707806252
72.34,13.22,0.809,1707806253
81.79,3.85,1.679,1707806254
74.39,6.49,1.276,1707806255
78.19,11.85,0.17,1707806256
65.72,2.86,1.064,1707806257
78.82,10.03,0.874,1707806258
73.04,6.94,0.128,1707806259
78.54,6.21,0.92,1707806260
64.6,11.72,0.91,1707806261
68.25,7.96,0.091,1707806262
58.81,5.75,0.433,1707806263
86.95,8.31,1.087,1707806264
60.54,5.75,0.854,1707806265
62.26,0.14,1.464,1707806266
84.99,3.25,1.802,1707806267
76.49,3.11,0.362,1707806268
70.66,2.52,0.818,1707806269
68.6,9.6,0.703,1707806270
76.69,6.46,1.801,1707806271
65.97,8.67,0.886,1707806272
52.16,13.06,1.727,1707806273
57.92,12.39,1.557,1707806274
59.04,6.23,1.571,1707806275
56.34,12.48,0.173,1707806276
69.64,13.2,1.828,1707806277
40.99,8.97,1.973,1707806278
62.65,8.38,0.139,1707806279
73.59,12.1,1.821,1707806280
72.11,9.93,0.548,1707806281
70.6,10.29,0.453,1707806282
69.0,4.27,1.254,1707806283
72.5,3.27,1.025,1707806284
61.68,6.62,1.364,1707806285
63.62,4.15,0.94,1707806286
62.14,3.28,1.015,1707806287
75.95,7.08,1.331,1707806288
64.46,6.93,1.916,1707806289
77.08,8.55,1.971,1707806290
56.47,4.61,1.959,1707806291
55.77,0.98,1.654,1707806292
73.72,6.26,0.432,1707806293
50.0,1.54,1.543,1707806294
60.93,13.34,1.577,1707806295
71.12,11.48,0.185,1707806296
81.48,5.1,1.549,1707806297
68.49,7.69,0.489,1707806298
64.99,13.36,0.314,1707806299
56.42,7.09,1.405,1707806300
52.63,8.66,1.759,1707806301
71.12,0.25,1.703,1707806302
61.73,9.82,0.734,1707806303
82.33,8.14,1.056,1707806304
88.43,6.24,0.567,1707806305
66.82,5.51,0.417,1707806306
64.49,13.04,0.384,1707806307
57.74,3.85,0.833,1707806308
74.72,5.43,0.886,1707806309
60.47,7.58,1.614,1707806310
72.55,8.68,0.768,1707806311
70.89,12.87,0.193,1707806312
64.63,10.26,0.906,1707806313
75.69,1.17,1.197,1707806314
63.37,13.02,0.713,1707806315
60.95,12.58,0.226,1707806316
83.39,12.92,1.506,1707806317
71.73,5.95,0.452,1707806318
66.66,4.09,0.831,1707806319
59.75,5.4,1.112,1707806320
57.15,2.7,0.456,1707806321
64.51,0.53,1.995,1707806322
90.91,12.73,1.885,1707806323
58.11,9.9,1.223,1707806324
59.18,6.0,0.406,1707806325
75.48,4.69,1.603,1707806326
64.88,9.75,1.478,1707806327
54.61,3.6,0.898,1707806328
76.5,3.55,0.941,1707806329
69.56,7.29,1.675,1707806330
62.54,7.77,0.486,1707806331
68.81,12.38,0.433,1707806332
64.69,5.9,1.835,1707806333
61.49,13.22,1.988,1707806334
81.68,11.94,0.912,1707806335
75.11,0.02,1.283,1707806336
82.25,12.39,1.783,1707806337
73.06,5.37,1.331,1707806338
66.19,5.37,0.299,1707806339
82.21,11.36,0.717,1707806340
83.47,0.66,1.738,1707806341
74.76,3.18,1.906,1707806342
60.53,0.63,0.861,1707806343
60.28,12.01,0.093,1707806344
47.17,6.16,0.454,1707806345
66.46,1.4,1.451,1707806346
64.92,9.1,1.049,1707806347
65.29,3.26,0.04,1707806348
55.48,10.28,1.594,1707806349
67.87,1.56,1.22,1707806350
81.91,7.4,1.426,1707806351
63.64,12.64,0.109,1707806352
72.82,3.87,0.57,1707806353
71.82,12.18,0.156,1707806354
77.37,5.12,1.022,1707806355
82.16,12.49,1.28,1707806356
52.59,12.83,1.897,1707806357
53.46,2.44,0.261,1707806358
82.99,13.68,1.847,1707806359
74.05,2.58,1.15,1707806360
73.3,2.08,1.242,1707806361
65.5,1.51,0.414,1707806362
66.42,13.47,0.294,1707806363
78.37,11.96,1.876,1707806364
79.59,7.77,1.24,1707806365
61.56,9.55,1.125,1707806366
67.27,1.2,1.236,1707806367
73.3,1.8,1.265,1707806368
52.85,10.39,0.846,1707806369
66.71,0.79,1.806,1707806370
48.13,7.87,1.029,1707806371
74.83,8.63,0.203,1707806372
72.99,4.93,0.405,1707806373
59.31,11.7,1.977,1707806374
60.28,13.2,0.203,1707806375
71.53,7.21,1.421,1707806376
76.95,8.58,1.993,1707806377
73.18,7.49,1.046,1707806378
66.12,2.78,1.829,1707806379
56.82,4.61,0.31,1707806380
80.3,6.59,0.579,1707806381
65.64,0.79,1.057,1707806382
74.44,10.29,0.919,1707806383
78.21,1.49,1.447,1707806384
65.55,4.23,0.786,1707806385
40.68,0.49,0.375,1707806386
69.73,6.1,1.33,1707806387
79.71,0.46,1.737,1707806388
73.93,3.59,0.274,1707806389
71.06,7.32,0.531,1707806390
78.81,7.63,0.916,1707806391
74.0,12.96,1.747,1707806392
54.17,8.1,0.144,1707806393
73.7,0.18,1.938,1707806394
69.82,9.4,0.699,1707806395
76.65,9.53,1.369,1707806396
92.04,1.95,1.053,1707806397
67.19,10.13,1.341,1707806398
65.97,3.84,0.798,1707806399
76.38,11.67,0.885,1707806400
68.57,4.86,0.533,1707806401
64.46,4.96,1.327,1707806402
56.93,4.68,0.635,1707806403
65.41,7.26,1.503,1707806404
59.9,5.17,0.999,1707806405
68.26,6.65,1.22,1707806406
60.36,7.18,0.311,1707806407
61.22,1.75,0.866,1707806408
73.28,13.62,0.476,1707806409
64.64,0.09,1.584,1707806410
58.19,7.57,1.17,1707806411
74.91,2.74,1.365,1707806412
86.16,8.09,1.25,1707806413
78.53,11.69,1.528,1707806414
75.33,5.33,1.384,1707806415
79.85,13.42,0.305,1707806416
68.08,13.25,0.779,1707806417
88.92,5.21,1.711,1707806418
70.98,3.86,1.968,1707806419
65.08,3.63,1.671,1707806420
74.87,11.4,1.2,1707806421
64.49,0.7,1.972,1707806422
63.65,8.19,1.121,1707806423
62.1,8.46,0.979,1707806424
75.81,10.03,0.337,1707806425
77.64,8.7,1.664,1707806426
66.79,13.84,0.617,1707806427
66.35,13.53,0.893,1707806428
73.13,1.71,1.004,1707806429
79.8,2.35,1.659,1707806430
76.56,5.84,0.569,1707806431
67.21,13.98,0.554,1707806432
69.4,0.77,0.644,1707806433
53.39,1.46,0.513,1707806434
60.69,11.53,0.104,1707806435
86.68,7.72,1.275,1707806436
68.77,11.35,0.593,1707806437
71.7,7.44,1.249,1707806438
69.16,12.75,0.221,1707806439
64.14,13.54,0.943,1707806440
61.35,8.07,0.206,1707806441
66.17,7.67,1.487,1707806442
75.64,1.66,0.688,1707806443
63.42,13.5,0.766,1707806444
66.06,2.04,1.11,1707806445
61.25,12.0,0.402,1707806446
57.42,3.07,1.971,1707806447
63.89,3.74,1.676,1707806448
67.22,10.96,1.567,1707806449
74.94,10.22,0.575,1707806450
64.63,5.74,0.54,1707806451
65.3,4.85,0.731,1707806452
79.54,11.57,1.295,1707806453
77.66,10.39,1.948,1707806454
80.63,2.77,0.427,1707806455
69.65,8.5,0.478,1707806456
68.43,11.28,1.396,1707806457
59.15,0.53,1.262,1707806458
56.33,4.71,1.714,1707806459
52.09,10.86,0.092,1707806460
76.5,11.57,1.405,1707806461
67.05,11.08,1.273,1707806462
55.47,12.29,1.447,1707806463
52.98,9.09,0.145,1707806464
66.75,0.53,0.362,1707806465
61.94,7.92,1.166,1707806466
72.37,13.19,1.846,1707806467
58.7,7.79,1.896,1707806468
66.59,10.88,0.283,1707806469
79.66,4.22,1.923,1707806470
56.12,6.13,0.264,1707806471
66.41,12.66,0.771,1707806472
62.39,4.57,1.04,1707806473
69.71,1.84,0.756,1707806474
79.33,7.32,0.63,1707806475
68.35,9.65,0.901,1707806476
77.92,0.68,0.745,1707806477
72.4,6.03,1.866,1707806478
64.39,8.6,1.383,1707806479
69.42,4.54,0.386,1707806480
53.6,6.13,0.376,1707806481
79.75,7.94,0.341,1707806482
74.71,10.35,1.681,1707806483
77.16,5.57,1.7,1707806484
66.19,4.25,1.971,1707806485
58.95,3.46,0.256,1707806486
89.56,13.53,1.84,1707806487
57.73,0.67,1.157,1707806488
62.61,12.08,1.277,1707806489
74.54,11.34,1.583,1707806490
84.3,10.08,0.662,1707806491
73.87,9.72,1.552,1707806492
75.71,11.49,1.663,1707806493
94.92,9.83,0.744,1707806494
75.9,12.39,0.049,1707806495
78.02,13.07,1.177,1707806496
58.34,3.48,0.044,1707806497
90.85,11.45,1.971,1707806498
65.42,1.78,0.743,1707806499
51.71,7.43,0.369,1707806500
88.33,1.29,0.404,1707806501
53.23,1.64,1.774,1707806502
66.62,0.74,1.318,1707806503
52.02,5.37,0.343,1707806504
71.17,3.95,0.394,1707806505
67.76,4.42,0.439,1707806506
51.87,11.38,1.743,1707806507
72.32,3.57,0.073,1707806508
62.68,6.63,1.241,1707806509
62.38,0.28,1.707,1707806510
78.71,13.35,1.818,1707806511
67.39,12.45,1.222,1707806512
69.81,10.47,0.503,1707806513
64.65,1.76,1.512,1707806514
58.17,1.06,0.861,1707806515
51.98,9.12,1.417,1707806516
72.48,3.36,0.891,1707806517
64.24,0.2,0.492,1707806518
61.68,4.71,1.689,1707806519
87.28,10.34,1.146,1707806520
58.89,2.64,0.775,1707806521
83.81,4.52,1.523,1707806522
78.02,6.05,0.798,1707806523
80.8,2.68,1.118,1707806524
63.33,10.77,0.884,1707806525
58.45,5.8,1.714,1707806526
82.13,4.57,1.981,1707806527
64.17,11.36,0.424,1707806528
58.64,1.88,1.627,1707806529
60.9,7.66,0.057,1707806530
60.35,13.49,0.86,1707806531
71.64,1.14,1.418,1707806532
88.04,0.66,1.793,1707806533
56.41,0.53,1.691,1707806534
55.54,4.66,1.096,1707806535
71.52,5.0,0.146,1707806536
58.54,1.42,1.771,1707806537
54.7,3.79,1.544,1707806538
56.37,11.94,1.99,1707806539
72.28,10.0,0.237,1707806540
79.72,11.24,1.603,1707806541
64.29,10.76,0.534,1707806542
87.3,2.24,0.998,1707806543
59.6,7.38,1.042,1707806544
72.64,11.94,1.765,1707806545
78.35,1.65,1.625,1707806546
72.64,5.14,1.91,1707806547
71.74,10.63,1.377,1707806548
81.58,2.51,0.012,1707806549
93.25,12.05,1.091,1707806550
65.63,0.76,0.823,1707806551
76.53,12.56,1.361,1707806552
77.52,0.04,0.093,1707806553
80.06,10.09,0.172,1707806554
81.55,3.39,0.415,1707806555
75.5,4.95,0.467,1707806556
65.94,3.25,1.959,1707806557
99.26,0.75,1.279,1707806558
56.02,11.68,0.273,1707806559
71.15,8.07,1.605,1707806560
